source_id,target_arti_id,ref_type,raw_citation
ART003024313,,단행본,"<title>Artificial Intelligence: A Modern Approach</title>
          <author>Russell</author>
          <pubilisher>Prentice Hall Press</pubilisher>
          <pubi-year>2020</pubi-year>
          <page>-</page>"
ART003024313,,기타자료,"<title>Artificial Intelligence Basics : A Non-Technical Introduction</title>
          <author>Tom Taulli</author>"
ART003024316,,,"<reference refebibl-id=""REF068794602"" arti-id=""ART002947785"" type-code=""01"" type-name=""학술지(정기간행물)"">
          <title>가상인간의 저작권 침해에 대한 법적 책임</title>
          <author>강기봉</author>
          <journal-name>법과정책연구</journal-name>
          <pubi-year>2023</pubi-year>
          <volume>23</volume>
          <isseue>1</isseue>
          <serno />
          <page>3-32</page>
          <pubilisher>한국법정책학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.17926/kaolp.2023.23.1.3]]></doi>"
ART003024316,,학술대회논문,"<title>가상인간의 저작권 침해에 대한 법적 책임</title>
          <author>강기봉</author>
          <conference-name>한국법정책학회 2022년 동계학술대회의 발표논문집</conference-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher>한국법정책학회</pubilisher>
          <doi />"
ART003024316,ART002700131,학술지(정기간행물),"<title>기술적 보호조치의 무력화 금지에 대한 예외 고시에 관한 연구</title>
          <author>강기봉</author>
          <journal-name>계간 저작권</journal-name>
          <pubi-year>2021</pubi-year>
          <volume>34</volume>
          <isseue>1</isseue>
          <serno />
          <page>63-116</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.30582/kdps.2021.34.1.63]]></doi>"
ART003024316,,단행본,"<title>저작권법</title>
          <author>박성호</author>
          <pubilisher>법문사</pubilisher>
          <pubi-year>2017</pubi-year>
          <page>-</page>"
ART003024316,ART002189729,학술지(정기간행물),"<title>인공지능 창작물의 저작권 보호</title>
          <author>손승우</author>
          <journal-name>정보법학</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>20</volume>
          <isseue>3</isseue>
          <serno />
          <page>83-110</page>
          <pubilisher>한국정보법학회</pubilisher>
          <doi />"
ART003024316,,학술대회논문,"<title>저작권법 현재와 미래를 위한 준비: 인공지능</title>
          <author>손승우</author>
          <conference-name>저작권법 제정 60주년 기념공동학술세미나</conference-name>
          <pubi-year>2017</pubi-year>
          <volume />
          <isseue />
          <serno />
          <page>-</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi />"
ART003024316,,학술지(정기간행물),"<title>인공지능 창작 미술작품의 저작권 보호에 관한 미국 저작권청의 결정</title>
          <author>송선미</author>
          <journal-name>저작권문화</journal-name>
          <pubi-year>2022</pubi-year>
          <volume />
          <isseue>339</isseue>
          <serno />
          <page>-</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi />"
ART003024316,,단행본,"<title>인공지능 혁명과 법</title>
          <author>양천수</author>
          <pubilisher>박영사</pubilisher>
          <pubi-year>2021</pubi-year>
          <page>-</page>"
ART003024316,ART002159189,학술지(정기간행물),"<title>인공지능(AI) 창작물의 저작권자는 누구인가?</title>
          <author>이상미</author>
          <journal-name>과학기술법연구</journal-name>
          <pubi-year>2016</pubi-year>
          <volume>22</volume>
          <isseue>3</isseue>
          <serno />
          <page>241-294</page>
          <pubilisher>과학기술법연구원</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.32430/ilst.2016.22.3.241]]></doi>"
ART003024316,,단행본,"<title>저작권법 일부개정법률안 검토보고</title>
          <author>임재주</author>
          <pubilisher>문화체육관광위원회</pubilisher>
          <pubi-year>2021</pubi-year>
          <page>-</page>"
ART003024316,ART002356399,학술지(정기간행물),"<title>인공지능시대의 저작권법 과제</title>
          <author>정상조</author>
          <journal-name>계간 저작권</journal-name>
          <pubi-year>2018</pubi-year>
          <volume>31</volume>
          <isseue>2</isseue>
          <serno />
          <page>37-72</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi />"
ART003024316,ART002541107,학술지(정기간행물),"<title>인공지능 창작과 저작권법의 딜레마</title>
          <author>정원준</author>
          <journal-name>고려법학</journal-name>
          <pubi-year>2019</pubi-year>
          <volume />
          <isseue>95</isseue>
          <serno />
          <page>263-303</page>
          <pubilisher>법학연구원</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.36532/kulri.2019.95.263]]></doi>"
ART003024316,ART002571003,학술지(정기간행물),"<title>인공지능 창작물의 저작권법상 보호 쟁점에 대한 개정방안에 관한 연구</title>
          <author>차상육</author>
          <journal-name>계간 저작권</journal-name>
          <pubi-year>2020</pubi-year>
          <volume>33</volume>
          <isseue>1</isseue>
          <serno />
          <page>5-69</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi />"
ART003024316,ART002239691,학술지(정기간행물),"<title>인공지능(AI)과 지적재산권의 새로운 쟁점 - 저작권법을 중심으로-</title>
          <author>차상육</author>
          <journal-name>법조</journal-name>
          <pubi-year>2017</pubi-year>
          <volume>66</volume>
          <isseue>3</isseue>
          <serno />
          <page>183-235</page>
          <pubilisher>법조협회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.17007/klaj.2017.66.3.005]]></doi>"
ART003024316,,학술지(정기간행물),"<title>인공지능(AI)이 생성한 콘텐츠도 저작권 등록이 가능할까?</title>
          <author>최승수</author>
          <journal-name>저작권문화</journal-name>
          <pubi-year>2023</pubi-year>
          <volume />
          <isseue>345</isseue>
          <serno />
          <page>-</page>
          <pubilisher>한국저작권위원회</pubilisher>
          <doi />"
ART003024316,,단행본,"<title>イギリス著作権法</title>
          <author>マイケル</author>
          <pubilisher>木鐸社</pubilisher>
          <pubi-year>1999</pubi-year>
          <page>-</page>"
ART003024316,,기타자료,"<title>헌법재판소 2002. 4. 25. 선고 2001헌마200 결정</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 1989. 10. 24. 선고 89다카12824 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2002. 1. 25. 선고 99도863 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2003. 10. 23. 선고 2002도446 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2004. 7. 8. 선고 2004다18736 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2010. 2. 11. 선고 2007다63409 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2018. 11. 15. 선고 2016다20916 판결</title>
          <author />"
ART003024316,,기타자료,"<title>대법원 2021. 9. 9. 선고 2017도19025 판결</title>
          <author />"
ART003024316,,기타자료,"<title>저작권법 일부개정법률안(주호영의원 대표발의, 의안번호 2106785, 발의일 2020. 12. 21.)</title>
          <author />"
ART003024316,,인터넷자원,"<title>Computer generated works copyright</title>
          <author>Nicola Laver</author>
          <url><![CDATA[https://www.claims.co.uk/knowledge-base/intellectual-property/computer-generated-works-copyright]]></url>
          <citation-day>2023</citation-day>
          <site-name />
          <pubilisher />
          <registration-day />"
ART003024316,,기타자료,"<title>England and Wales High Court(Chancery Division)</title>
          <author>Nova Productions Ltd v Mazooma Games Ltd &amp; Ors</author>"
ART003025583,,,"<reference refebibl-id=""REF068794034"" type-code=""03"" type-name=""단행본"">
          <title>미국특허판례연구(III)</title>
          <author>미국 특허법연구회</author>
          <pubilisher>대한변리사회</pubilisher>
          <pubi-year>2022</pubi-year>
          <page>-</page>"
ART003025583,,단행본,"<title>데이터법</title>
          <author>인하대학교 법학연구소 AI</author>
          <pubilisher>세창출판사</pubilisher>
          <pubi-year>2022</pubi-year>
          <page>-</page>"
ART003025583,ART002955443,학술지(정기간행물),"<title>AI발명과 기술공개의 충분성</title>
          <author>김윤명</author>
          <journal-name>산업재산권</journal-name>
          <pubi-year>2023</pubi-year>
          <volume />
          <isseue>74</isseue>
          <serno />
          <page>1-35</page>
          <pubilisher>한국지식재산학회</pubilisher>
          <doi><![CDATA[http://dx.doi.org/10.36669/ip.2023.74.1]]></doi>"
ART003025583,,기타자료,"<title>2023년 세계 특허논쟁(1): 미국, 특허와 상표, 2023.1.20. 제1038호</title>
          <author>김성기</author>"
ART003025583,,기타자료,"<title>인공지능분야 심사실무가이드</title>
          <author>특허청</author>"
ART003025583,,인터넷자원,"<title>Electronic Frontier Foundation, Victory? Ruling in hiQ v. Linkedin Protects Scraping of Public Data</title>
          <author>Camille Fischer</author>
          <url><![CDATA[https://www.eff.org/deeplinks/2019/09/victory-ruling-hiq-v-linkedin-protects-scraping-public-data]]></url>
          <citation-day />
          <site-name />
          <pubilisher />
          <registration-day>2019</registration-day>"
